Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Angelica,2019-08-20 23:48:06,00:00:05,Autoplayed: user action: None; ,Apache: The Life of Carlos Tevez: Season 1 (Trailer),TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:05,00:00:05,US (United States)
Angelica,2019-08-20 23:47:31,00:00:31,Autoplayed: user action: None; ,45 rpm: Season 1 (Trailer),TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:31,00:00:31,US (United States)
Angelica,2019-08-10 07:04:07,01:13:02,,Now and Then,,Netflix Chrome MAC (Cadmium) HTML 5,01:13:02,01:13:02,US (United States)
Angelica,2019-08-10 06:47:46,00:00:51,Autoplayed: user action: None; ,Rocko's Modern Life: Static Cling (Trailer),TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:54,00:00:54,US (United States)
Angelica,2019-08-10 06:47:41,00:00:04,Autoplayed: user action: None; ,Rocko's Modern Life: Static Cling (Trailer),TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:04,Not latest view,US (United States)
Angelica,2019-08-10 06:47:01,00:00:30,Autoplayed: user action: None; ,The Family (Trailer #6),TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:30,00:00:30,US (United States)
Angelica,2019-08-08 06:47:46,01:54:59,,Little Women,,Netflix Chrome MAC (Cadmium) HTML 5,01:54:59,01:54:59,US (United States)
Angelica,2019-08-08 06:47:15,00:00:29,Autoplayed: user action: None; ,Little Women_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:29,00:00:29,US (United States)
Angelica,2019-08-08 06:45:39,00:00:29,Autoplayed: user action: None; ,Little Women_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:29,Not latest view,US (United States)
Angelica,2019-08-08 02:35:19,00:00:21,Autoplayed: user action: None; ,Safe (Trailer),TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:22,00:00:22,US (United States)
Angelica,2019-08-08 02:33:25,00:00:12,Autoplayed: user action: None; ,"Extremely Wicked, Shockingly Evil and Vile (Trailer)",TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:12,Not latest view,US (United States)
Angelica,2019-08-08 02:29:29,00:00:04,Autoplayed: user action: None; ,Safe (Trailer),TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:04,Not latest view,US (United States)
Angelica,2019-08-08 02:27:39,00:00:05,Autoplayed: user action: None; ,Orange is the New Black: Season 3 (Trailer),TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:09,00:00:09,US (United States)
Angelica,2019-08-06 07:18:27,00:33:32,Autoplayed: user action: Unspecified; ,Basketball or Nothing: Season 1: Modern-Day Warriors (Episode 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:33:38,00:33:38,US (United States)
Angelica,2019-08-06 07:17:50,00:00:34,,Basketball or Nothing: Season 1: Win or Go Home (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:29:32,00:29:32,US (United States)
Angelica,2019-08-06 06:37:31,00:28:42,Autoplayed: user action: None; ,Basketball or Nothing: Season 1: Win or Go Home (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:28:48,Not latest view,US (United States)
Angelica,2019-08-06 06:06:19,00:31:06,Autoplayed: user action: None; ,Basketball or Nothing: Season 1: Best on the Rez (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:31:12,00:31:12,US (United States)
Angelica,2019-08-06 05:27:49,00:31:51,Autoplayed: user action: None; ,Basketball or Nothing: Season 1: Chance of a Lifetime (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:31:57,00:31:57,US (United States)
Angelica,2019-08-06 04:52:32,00:35:13,Autoplayed: user action: None; ,Basketball or Nothing: Season 1: Getting Defensive (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:35:19,00:35:19,US (United States)
Angelica,2019-08-06 04:21:08,00:31:22,,Basketball or Nothing: Season 1: Rezball (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:31:22,00:31:22,US (United States)
Angelica,2019-07-31 17:59:52,00:00:07,,Next,,Netflix Chrome MAC (Cadmium) HTML 5,00:00:40,00:00:40,US (United States)
Angelica,2019-07-31 07:35:03,01:30:09,Autoplayed: user action: Unspecified; ,Next,,Netflix Chrome MAC (Cadmium) HTML 5,01:30:42,Not latest view,US (United States)
Angelica,2019-07-31 07:33:13,00:00:33,Autoplayed: user action: Unspecified; ,Next,,Netflix Chrome MAC (Cadmium) HTML 5,00:00:33,Not latest view,US (United States)
Angelica,2019-07-31 06:31:03,00:49:13,Autoplayed: user action: Unspecified; ,The Guernsey Literary and Potato Peel Pie Society,,Netflix Chrome MAC (Cadmium) HTML 5,01:57:57,01:57:57,US (United States)
Angelica,2019-07-31 05:09:32,01:14:36,Autoplayed: user action: Unspecified; ,Iron Cowboy: The Story of the 50.50.50,,Netflix Chrome MAC (Cadmium) HTML 5,01:14:36,01:14:36,US (United States)
Angelica,2019-07-31 04:28:06,00:00:29,Autoplayed: user action: Unspecified; ,Last Chance U: INDY: Part 2: Hustlers Survive (Episode 8),,Netflix Chrome MAC (Cadmium) HTML 5,01:07:51,01:07:51,US (United States)
Angelica,2019-07-31 03:03:08,01:06:10,Autoplayed: user action: None; ,Last Chance U: INDY: Part 2: Hustlers Survive (Episode 8),,Netflix Chrome MAC (Cadmium) HTML 5,01:06:16,Not latest view,US (United States)
Angelica,2019-07-31 02:08:04,00:54:56,Autoplayed: user action: Unspecified; ,Last Chance U: INDY: Part 2: Famous Forever (Episode 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:55:05,00:55:05,US (United States)
Angelica,2019-07-30 23:57:12,00:00:03,Autoplayed: user action: None; ,Last Chance U: INDY: Part 2: Famous Forever (Episode 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:09,Not latest view,US (United States)
Angelica,2019-07-30 22:53:42,00:54:13,Autoplayed: user action: None; ,Last Chance U: INDY: Part 2: S Show (Episode 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:54:19,00:54:19,US (United States)
Angelica,2019-07-30 21:56:13,00:57:25,Autoplayed: user action: None; ,Last Chance U: INDY: Part 2: The Hangover (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:57:31,00:57:31,US (United States)
Angelica,2019-07-30 20:48:15,00:58:25,Autoplayed: user action: None; ,Last Chance U: INDY: Part 2: Garden City (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:58:31,00:58:31,US (United States)
Angelica,2019-07-30 19:55:46,00:51:55,Autoplayed: user action: None; ,Last Chance U: INDY: Part 2: Home on the Range (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:52:00,00:52:00,US (United States)
Angelica,2019-07-30 19:03:21,00:52:13,Autoplayed: user action: Unspecified; ,Last Chance U: INDY: Part 2: The Eye in the Sky (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:52:21,00:52:21,US (United States)
Angelica,2019-07-30 07:33:28,00:29:37,Autoplayed: user action: Unspecified; ,The Guernsey Literary and Potato Peel Pie Society,,Netflix Chrome MAC (Cadmium) HTML 5,01:10:17,Not latest view,US (United States)
Angelica,2019-07-30 06:13:54,01:04:36,Autoplayed: user action: Unspecified; ,Last Chance U: INDY: Part 2: Dream U (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,01:04:36,01:04:36,US (United States)
Angelica,2019-07-30 06:10:35,00:00:16,Autoplayed: user action: None; ,Queer Eye: Season 4: Without Further Ado (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:21,Not latest view,US (United States)
Angelica,2019-07-30 05:24:24,00:46:09,Autoplayed: user action: Unspecified; ,Queer Eye: Season 4: Farm to Able (Episode 8),,Netflix Chrome MAC (Cadmium) HTML 5,00:46:09,00:46:09,US (United States)
Angelica,2019-07-30 02:33:19,00:41:33,Autoplayed: user action: Unspecified; ,The Guernsey Literary and Potato Peel Pie Society,,Netflix Chrome MAC (Cadmium) HTML 5,00:41:33,Not latest view,US (United States)
Angelica,2019-07-30 02:27:46,00:05:26,Autoplayed: user action: Unspecified; ,The Exception,,Netflix Chrome MAC (Cadmium) HTML 5,00:05:26,00:05:26,US (United States)
Angelica,2019-07-29 08:58:03,01:28:41,Autoplayed: user action: Unspecified; ,The Theory of Everything,,Netflix Chrome MAC (Cadmium) HTML 5,01:57:10,01:57:10,US (United States)
Angelica,2019-07-29 07:03:35,00:45:52,Autoplayed: user action: None; ,Queer Eye: Season 4: Soldier Returns Home (Episode 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:45:58,00:45:58,US (United States)
Angelica,2019-07-29 06:03:44,00:46:28,Autoplayed: user action: None; ,Queer Eye: Season 4: A Tale of Two Cultures (Episode 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:46:34,00:46:34,US (United States)
Angelica,2019-07-29 05:18:17,00:45:22,Autoplayed: user action: None; ,Queer Eye: Season 4: On Golden Kenny (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:45:28,00:45:28,US (United States)
Angelica,2019-07-29 04:32:52,00:45:23,Autoplayed: user action: Unspecified; ,Queer Eye: Season 4: How Wanda Got Her Groove Back (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:45:20,00:45:20,US (United States)
Angelica,2019-07-29 04:32:06,00:00:10,Autoplayed: user action: None; ,Queer Eye: Season 4: On Golden Kenny (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:16,Not latest view,US (United States)
Angelica,2019-07-29 04:11:21,00:19:47,Autoplayed: user action: Unspecified; ,Queer Eye: Season 4: Stoner Skates By (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:45:10,00:45:10,US (United States)
Angelica,2019-07-29 02:37:20,00:28:29,Autoplayed: user action: Unspecified; ,The Theory of Everything,,Netflix Chrome MAC (Cadmium) HTML 5,00:28:29,Not latest view,US (United States)
Angelica,2019-07-28 06:06:12,01:40:04,Autoplayed: user action: Unspecified; ,Under the Skin,,Netflix Chrome MAC (Cadmium) HTML 5,01:40:04,01:40:04,US (United States)
Angelica,2019-07-28 03:49:36,01:58:13,Autoplayed: user action: Unspecified; ,Julie & Julia,,Netflix Chrome MAC (Cadmium) HTML 5,01:59:05,01:59:05,US (United States)
Angelica,2019-07-28 02:27:39,00:01:53,Autoplayed: user action: Unspecified; ,Julie & Julia,,Netflix Chrome MAC (Cadmium) HTML 5,00:01:53,Not latest view,US (United States)
Angelica,2019-07-28 01:41:24,00:13:42,Autoplayed: user action: Unspecified; ,The Iron Lady,,Netflix Chrome MAC (Cadmium) HTML 5,00:13:42,00:13:42,US (United States)
Angelica,2019-07-27 23:04:38,02:18:30,Autoplayed: user action: Unspecified; ,22 July,,Netflix Chrome MAC (Cadmium) HTML 5,02:18:30,02:18:30,US (United States)
Angelica,2019-07-27 22:30:03,00:17:26,Autoplayed: user action: Unspecified; ,The Master,,Netflix Chrome MAC (Cadmium) HTML 5,00:17:26,00:17:26,US (United States)
Angelica,2019-07-27 20:40:24,01:49:23,Autoplayed: user action: Unspecified; ,Fracture,,Netflix Chrome MAC (Cadmium) HTML 5,01:49:03,01:49:03,US (United States)
Angelica,2019-07-27 19:05:39,01:29:27,Autoplayed: user action: Unspecified; ,Thumper,,Netflix Chrome MAC (Cadmium) HTML 5,01:29:27,01:29:27,US (United States)
Angelica,2019-07-27 18:28:06,00:20:02,Autoplayed: user action: Unspecified; ,The Imitation Game,,Netflix Chrome MAC (Cadmium) HTML 5,01:50:04,01:50:04,US (United States)
Angelica,2019-07-26 21:18:06,00:20:56,,The Imitation Game,,Netflix Chrome MAC (Cadmium) HTML 5,01:30:12,Not latest view,US (United States)
Angelica,2019-07-26 19:48:25,00:06:03,Autoplayed: user action: Unspecified; ,The Imitation Game,,Netflix Chrome MAC (Cadmium) HTML 5,01:09:16,Not latest view,US (United States)
Angelica,2019-07-26 06:58:10,01:51:03,Autoplayed: user action: Unspecified; ,The Imitation Game,,Netflix Chrome MAC (Cadmium) HTML 5,01:50:03,Not latest view,US (United States)
Angelica,2019-07-22 00:19:32,00:22:52,Autoplayed: user action: None; ,Queer Eye: Season 4: How Wanda Got Her Groove Back (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:22:57,Not latest view,US (United States)
Angelica,2019-07-21 23:31:01,00:45:10,Autoplayed: user action: Unspecified; ,Queer Eye: Season 4: Stoner Skates By (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:45:10,Not latest view,US (United States)
Angelica,2019-07-20 07:00:59,00:08:17,Autoplayed: user action: Unspecified; ,Our Idiot Brother,,Netflix Chrome MAC (Cadmium) HTML 5,00:08:17,00:08:17,US (United States)
Angelica,2019-07-20 03:31:47,02:09:05,Autoplayed: user action: Unspecified; ,Secret Obsession,,Netflix Chrome MAC (Cadmium) HTML 5,01:34:44,01:34:44,US (United States)
Angelica,2019-07-20 02:38:46,00:02:12,Autoplayed: user action: Unspecified; ,Secret Obsession,,Netflix Chrome MAC (Cadmium) HTML 5,00:02:12,Not latest view,US (United States)
Angelica,2019-07-19 08:36:14,00:53:09,Autoplayed: user action: Unspecified; ,Dallas Buyers Club,,Netflix Chrome MAC (Cadmium) HTML 5,00:53:09,00:53:09,US (United States)
Angelica,2019-07-19 06:43:07,01:41:29,Autoplayed: user action: Unspecified; ,An Unfinished Life,,Netflix Chrome MAC (Cadmium) HTML 5,01:41:29,01:41:29,US (United States)
Angelica,2019-07-19 06:04:31,00:07:47,Autoplayed: user action: Unspecified; ,The Men Who Stare at Goats,,Netflix Chrome MAC (Cadmium) HTML 5,00:07:47,00:07:47,US (United States)
Angelica,2019-07-19 03:32:25,01:56:50,Autoplayed: user action: Unspecified; ,No Country for Old Men,,Netflix Chrome MAC (Cadmium) HTML 5,01:56:50,01:56:50,US (United States)
Angelica,2019-07-19 01:35:44,01:34:32,Autoplayed: user action: Unspecified; ,Pulp Fiction,,Netflix Chrome MAC (Cadmium) HTML 5,02:29:50,02:29:50,US (United States)
Angelica,2019-07-17 08:28:17,00:30:08,Autoplayed: user action: Unspecified; ,Pulp Fiction,,Netflix Chrome MAC (Cadmium) HTML 5,00:55:18,Not latest view,US (United States)
Angelica,2019-07-16 04:02:47,00:25:10,,Pulp Fiction,,Netflix Chrome MAC (Cadmium) HTML 5,00:25:10,Not latest view,US (United States)
Angelica,2019-07-16 01:45:05,00:52:47,Autoplayed: user action: Unspecified; ,Tales of the City: Limited Series: Coming Home (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:52:47,00:52:47,US (United States)
Angelica,2019-07-15 23:53:22,01:48:11,Autoplayed: user action: Unspecified; ,Night Moves,,Netflix Chrome MAC (Cadmium) HTML 5,01:48:11,01:48:11,US (United States)
Angelica,2019-07-15 23:48:32,00:01:56,Autoplayed: user action: Unspecified; ,Taco Chronicles: Volume 1: Pastor (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:01:56,00:01:56,US (United States)
Angelica,2019-07-15 23:46:14,00:01:13,Autoplayed: user action: Unspecified; ,The Witch,,Netflix Chrome MAC (Cadmium) HTML 5,00:01:13,00:01:13,US (United States)
Angelica,2019-07-15 23:35:05,00:02:26,Autoplayed: user action: Unspecified; ,Mary Poppins Returns,,Netflix Chrome MAC (Cadmium) HTML 5,00:02:26,00:02:26,US (United States)
Angelica,2019-07-15 23:02:34,00:24:50,Autoplayed: user action: None; ,"Schitt's Creek: Season 4: Merry Christmas, Johnny Rose (Episode 13)",,Netflix Chrome MAC (Cadmium) HTML 5,00:24:54,Not latest view,US (United States)
Angelica,2019-07-15 22:39:23,00:21:34,Autoplayed: user action: None; ,Schitt's Creek: Season 4: Singles Week (Episode 12),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:39,Not latest view,US (United States)
Angelica,2019-07-15 22:17:46,00:21:34,Autoplayed: user action: None; ,Schitt's Creek: Season 4: The Rollout (Episode 11),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:39,Not latest view,US (United States)
Angelica,2019-07-15 21:56:06,00:21:34,Autoplayed: user action: Unspecified; ,Schitt's Creek: Season 4: Baby Sprinkle (Episode 10),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:38,Not latest view,US (United States)
Angelica,2019-07-15 21:34:29,00:21:33,Autoplayed: user action: None; ,Schitt's Creek: Season 4: The Olive Branch (Episode 9),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:38,Not latest view,US (United States)
Angelica,2019-07-15 21:12:53,00:21:33,Autoplayed: user action: None; ,Schitt's Creek: Season 4: The Jazzaguy (Episode 8),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:38,Not latest view,US (United States)
Angelica,2019-07-15 20:51:16,00:21:34,,Schitt's Creek: Season 4: The Barbecue (Episode 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:39,Not latest view,US (United States)
Angelica,2019-07-15 20:29:05,00:22:03,Autoplayed: user action: None; ,Schitt's Creek: Season 4: Open Mic (Episode 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:27,Not latest view,US (United States)
Angelica,2019-07-15 20:02:21,00:21:34,Autoplayed: user action: None; ,Schitt's Creek: Season 4: RIP Moira Rose (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:38,Not latest view,US (United States)
Angelica,2019-07-15 19:40:41,00:21:34,Autoplayed: user action: None; ,Schitt's Creek: Season 4: Girls’ Night (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:38,Not latest view,US (United States)
Angelica,2019-07-15 19:19:05,00:21:34,,Schitt's Creek: Season 4: Asbestos Fest (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:38,Not latest view,US (United States)
Angelica,2019-07-15 18:57:26,00:21:17,Autoplayed: user action: Unspecified; ,Schitt's Creek: Season 4: Pregnancy Test (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:25,Not latest view,US (United States)
Angelica,2019-07-15 18:33:45,00:21:20,,Schitt's Creek: Season 4: Dead Guy in Room 4 (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:25,Not latest view,US (United States)
Angelica,2019-07-15 18:15:22,00:18:20,,Schitt's Creek: Season 3: Grad Night (Episode 13),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:24,Not latest view,US (United States)
Angelica,2019-07-14 08:43:21,00:03:08,Autoplayed: user action: None; ,Schitt's Creek: Season 3: Grad Night (Episode 13),,Netflix Chrome MAC (Cadmium) HTML 5,00:03:12,Not latest view,US (United States)
Angelica,2019-07-14 08:21:47,00:21:31,Autoplayed: user action: None; ,Schitt's Creek: Season 3: Friends & Family (Episode 12),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:35,Not latest view,US (United States)
Angelica,2019-07-14 07:51:58,00:21:31,Autoplayed: user action: Unspecified; ,Schitt's Creek: Season 3: Stop Saying Lice! (Episode 11),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:35,Not latest view,US (United States)
Angelica,2019-07-14 07:30:25,00:21:31,Autoplayed: user action: None; ,Schitt's Creek: Season 3: Sebastien Raine (Episode 10),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:35,Not latest view,US (United States)
Angelica,2019-07-14 07:08:52,00:21:30,Autoplayed: user action: None; ,Schitt's Creek: Season 3: The Affair (Episode 9),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:34,Not latest view,US (United States)
Angelica,2019-07-14 06:54:48,00:14:01,Autoplayed: user action: Unspecified; ,Schitt's Creek: Season 3: Motel Review (Episode 8),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:35,Not latest view,US (United States)
Angelica,2019-07-13 21:20:46,00:07:30,,Schitt's Creek: Season 3: Motel Review (Episode 8),,Netflix Chrome MAC (Cadmium) HTML 5,00:07:34,Not latest view,US (United States)
Angelica,2019-07-13 21:19:02,00:01:41,Autoplayed: user action: Unspecified; ,Schitt's Creek: Season 3: General Store (Episode 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:23,Not latest view,US (United States)
Angelica,2019-07-13 05:44:01,00:19:38,Autoplayed: user action: None; ,Schitt's Creek: Season 3: General Store (Episode 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:19:42,Not latest view,US (United States)
Angelica,2019-07-13 05:22:31,00:21:27,Autoplayed: user action: Unspecified; ,Schitt's Creek: Season 3: Murder Mystery (Episode 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:35,Not latest view,US (United States)
Angelica,2019-07-13 04:50:38,00:00:04,,Schitt's Creek: Season 3: Murder Mystery (Episode 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:08,Not latest view,US (United States)
Angelica,2019-07-13 04:29:12,00:21:23,Autoplayed: user action: None; ,Schitt's Creek: Season 3: Rooms by the Hour (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:27,Not latest view,US (United States)
Angelica,2019-07-13 04:07:38,00:21:31,Autoplayed: user action: None; ,Schitt's Creek: Season 3: Driving Test (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:35,Not latest view,US (United States)
Angelica,2019-07-13 03:53:57,00:13:39,Autoplayed: user action: Unspecified; ,Schitt's Creek: Season 3: New Car (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:35,Not latest view,US (United States)
Angelica,2019-07-12 22:30:14,01:13:57,Autoplayed: user action: Unspecified; ,Stranger Things: Stranger Things 3: Chapter Eight: The Battle of Starcourt (Episode 8),,Netflix Chrome MAC (Cadmium) HTML 5,01:14:33,01:14:33,US (United States)
Angelica,2019-07-12 09:08:28,00:07:52,Autoplayed: user action: None; ,Schitt's Creek: Season 3: New Car (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:07:56,Not latest view,US (United States)
Angelica,2019-07-12 08:46:53,00:21:31,Autoplayed: user action: None; ,Schitt's Creek: Season 3: The Throuple (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:35,Not latest view,US (United States)
Angelica,2019-07-12 08:25:18,00:21:32,Autoplayed: user action: None; ,Schitt's Creek: Season 3: Opening Night (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:36,Not latest view,US (United States)
Angelica,2019-07-12 08:03:43,00:21:33,Autoplayed: user action: None; ,Schitt's Creek: Season 2: Happy Anniversary (Episode 13),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:37,Not latest view,US (United States)
Angelica,2019-07-12 07:49:53,00:13:47,Autoplayed: user action: Unspecified; ,Schitt's Creek: Season 2: Lawn Signs (Episode 12),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:38,Not latest view,US (United States)
Angelica,2019-07-12 07:35:48,00:07:46,Autoplayed: user action: Unspecified; ,Schitt's Creek: Season 2: Lawn Signs (Episode 12),,Netflix Chrome MAC (Cadmium) HTML 5,00:07:51,Not latest view,US (United States)
Angelica,2019-07-12 07:14:14,00:21:32,Autoplayed: user action: Unspecified; ,Schitt's Creek: Season 2: The Motel Guest (Episode 11),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:37,Not latest view,US (United States)
Angelica,2019-07-12 07:00:58,00:13:10,,Schitt's Creek: Season 2: Ronnie's Party (Episode 10),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:38,Not latest view,US (United States)
Angelica,2019-07-12 06:47:50,00:08:23,Autoplayed: user action: Unspecified; ,Schitt's Creek: Season 2: Ronnie's Party (Episode 10),,Netflix Chrome MAC (Cadmium) HTML 5,00:08:28,Not latest view,US (United States)
Angelica,2019-07-12 06:26:14,00:21:33,Autoplayed: user action: None; ,Schitt's Creek: Season 2: Moira's Nudes (Episode 9),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:38,Not latest view,US (United States)
Angelica,2019-07-12 06:04:37,00:21:32,Autoplayed: user action: None; ,Schitt's Creek: Season 2: Milk Money (Episode 8),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:37,Not latest view,US (United States)
Angelica,2019-07-12 05:42:59,00:21:36,Autoplayed: user action: Unspecified; ,Schitt's Creek: Season 2: The Candidate (Episode 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:36,Not latest view,US (United States)
Angelica,2019-07-12 05:21:36,00:21:20,Autoplayed: user action: Unspecified; ,Schitt's Creek: Season 2: Moira vs. Town Council (Episode 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:25,Not latest view,US (United States)
Angelica,2019-07-12 05:00:01,00:21:32,Autoplayed: user action: None; ,Schitt's Creek: Season 2: Bob's Bagels (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:37,Not latest view,US (United States)
Angelica,2019-07-12 04:38:27,00:21:31,Autoplayed: user action: None; ,Schitt's Creek: Season 2: Estate Sale (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:35,Not latest view,US (United States)
Angelica,2019-07-12 04:09:58,00:21:32,Autoplayed: user action: None; ,Schitt's Creek: Season 2: Jazzagals (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:37,Not latest view,US (United States)
Angelica,2019-07-12 03:48:23,00:21:32,Autoplayed: user action: None; ,Schitt's Creek: Season 2: Family Dinner (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:37,Not latest view,US (United States)
Angelica,2019-07-12 03:26:49,00:21:31,Autoplayed: user action: None; ,Schitt's Creek: Season 2: Finding David (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:36,Not latest view,US (United States)
Angelica,2019-07-12 03:05:13,00:21:34,Autoplayed: user action: Unspecified; ,Schitt's Creek: Season 1: Town for Sale (Episode 13),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:34,Not latest view,US (United States)
Angelica,2019-07-11 23:49:54,00:51:41,Autoplayed: user action: None; ,Stranger Things: Stranger Things 3: Chapter Seven: The Bite (Episode 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:51:47,00:51:47,US (United States)
Angelica,2019-07-11 23:21:59,00:27:35,Autoplayed: user action: Unspecified; ,Stranger Things: Stranger Things 3: Chapter Six: E Pluribus Unum (Episode 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:56:22,00:56:22,US (United States)
Angelica,2019-07-11 07:00:56,00:29:34,Autoplayed: user action: None; ,Stranger Things: Stranger Things 3: Chapter Six: E Pluribus Unum (Episode 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:29:40,Not latest view,US (United States)
Angelica,2019-07-11 06:11:58,00:48:57,Autoplayed: user action: Unspecified; ,Stranger Things: Stranger Things 3: Chapter Five: The Flayed (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:48:57,00:48:57,US (United States)
Angelica,2019-07-10 07:16:34,00:00:06,Autoplayed: user action: None; ,Stranger Things: Stranger Things 3: Chapter Five: The Flayed (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:12,Not latest view,US (United States)
Angelica,2019-07-10 06:19:21,00:49:34,Autoplayed: user action: None; ,Stranger Things: Stranger Things 3: Chapter Four: The Sauna Test (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:49:40,00:49:40,US (United States)
Angelica,2019-07-10 05:32:38,00:46:39,Autoplayed: user action: None; ,Stranger Things: Stranger Things 3: Chapter Three: The Case of the Missing Lifeguard (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:46:45,00:46:45,US (United States)
Angelica,2019-07-10 04:26:52,00:46:56,,Stranger Things: Stranger Things 3: Chapter Two: The Mall Rats (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:47:02,00:47:02,US (United States)
